station,location,state,do,ph,co,bod,na,tc,year,wqi
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",NAN,6.8,7.7,116.0,2.3,1.33,74.0,2010,88.38
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",NAN,7.0,7.7,118.0,2.1,0.5,64.0,2010,88.38
17,PERIYAR NEAR ALWAYENANELOOR,NAN,5.2,6.6,453.0,1.5,0.38,4613.0,2010,66.52000000000001
18,PERIYAR AT KALADY,NAN,7.2,6.8,35.0,1.1,0.24,3483.0,2010,79.64000000000001
20,CHALIYAR AT KOOLIMADU,NAN,7.0,7.1,62.0,0.5,0.44,617.0,2010,82.94
21,CHALIYAR AT CHUNGAPALLY,NAN,7.0,7.1,5228.0,0.6,0.34,455.0,2010,87.66
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,7.2,7.0,51.0,0.6,0.26,522.0,2010,82.94
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,6.7,6.9,62.0,1.2,0.46,2193.0,2010,79.64000000000001
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,6.5,6.5,118.0,1.1,0.52,3080.0,2010,72.86000000000001
1156,PAMBA AT CHENGANNUR,NAN,6.6,6.8,49.0,0.9,0.56,913.0,2010,79.64000000000001
1207,KABBANI AT MUTHANKARA,NAN,6.8,7.3,67.0,0.6,0.4,935.0,2010,82.94
1208,BHAVANI AT ELACHIVAZHY,NAN,7.3,7.4,104.0,0.6,0.44,430.0,2010,88.38
1338,PERIYAR AT SEWAGE DISCHARGE POINT,NAN,6.5,6.7,39.0,1.2,0.26,4823.0,2010,76.34
1339,MEENACHIL AT KIDANGOOR,NAN,7.2,6.5,45.0,0.9,0.46,1825.0,2010,73.04
1340,MANIMALA  AT KALLOOPARA,NAN,7.4,6.9,65.0,0.9,0.56,1455.0,2010,79.64000000000001
1341,PAMBA AT THAKAZHY,NAN,6.5,6.5,60.0,1.0,1.62,900.0,2010,73.04
1342,ACHENKOIL AT THUMPAMON,NAN,6.6,6.9,57.0,0.9,0.37,650.0,2010,79.64000000000001
1384,MANIMALA AT THONDRA,NAN,7.1,7.0,84.0,1.0,0.66,1485.0,2010,82.75999999999999
1442,VAMANAPURAM,NAN,7.5,6.8,56.0,1.3,0.6,540.0,2010,79.64000000000001
1443,ACHENKOIL AT CHENNITHULA,NAN,5.4,6.7,100.0,0.9,0.42,810.0,2010,70.53999999999999
1563,AMARAVILA,NAN,7.0,6.9,66.0,0.7,0.45,900.0,2010,79.64000000000001
1564,AYUR,NAN,7.1,6.9,75.0,0.6,0.73,583.0,2010,79.64000000000001
1565,PAMBA DOWN,NAN,6.5,6.7,70.0,0.9,1.25,800.0,2010,76.34
1566,THIRURANGADY,NAN,6.7,6.6,102.0,0.8,0.12,900.0,2010,72.86000000000001
1567,KUTTIYADY ESTATE,NAN,7.1,6.8,27.0,0.6,0.22,198.0,2010,85.26
1568,VALAYAM,NAN,6.9,7.1,46.0,0.5,0.33,373.0,2010,88.56
1569,THALIPARAMBA,NAN,6.7,6.8,8291.0,1.0,0.53,250.0,2010,84.36
1570,HOSDURG,NAN,6.2,7.0,12342.0,1.4,0.27,1600.0,2010,82.03999999999999
1571,"KAKKADAVU,  KERALA",NAN,7.5,7.3,53.0,0.8,0.31,2225.0,2010,82.94
1572,PADIYATHADKA,NAN,7.6,7.3,62.0,1.0,0.63,2180.0,2010,82.94
2284,R NEYYAR AT ARUVIPURAM,NAN,7.4,6.7,55.0,0.7,0.51,1088.0,2010,76.34
2285,R MAMOM AT MAMOM BRIDGE,NAN,7.0,6.8,103.0,0.7,0.43,640.0,2010,79.46000000000001
2286,R AYROOR AT AYROOR BRIDGE,NAN,5.3,6.9,109.0,1.3,0.66,685.0,2010,73.84
2287,R ITHIKKARA AT ITHIKKARA,NAN,6.3,7.0,1392.0,0.7,0.85,535.0,2010,82.03999999999999
2288,PALLICKAL AT NELLIMUKAL,NAN,6.7,7.0,71.0,0.5,0.29,433.0,2010,88.56
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,NAN,6.0,6.4,57.0,1.4,0.61,303.0,2010,72.06
2290,PUZHACKAL AT PUZHACKAL BRIDGE,NAN,4.2,6.6,93.0,1.7,0.56,385.0,2010,67.24000000000001
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,5.1,6.7,88.0,1.9,0.63,713.0,2010,70.53999999999999
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,6.9,7.0,84.0,0.9,0.08,803.0,2010,82.75999999999999
2295,CORAPUZHA AT KANAYANKODE,NAN,5.3,7.2,9753.0,0.9,0.26,2650.0,2010,76.42000000000002
2296,R THALLASSERY AT PATHIPPALAM,NAN,6.5,5.8,67.0,0.4,0.54,520.0,2010,66.44
2297,ANCHARAKANDY AT MERUVAMBA,NAN,6.9,6.1,86.0,0.6,0.49,183.0,2010,71.88
2298,R KUPPAM AT RAYAROM,NAN,7.0,6.6,59.0,0.8,0.42,418.0,2010,78.66000000000001
2299,RAMAPURAM AT RAMAPURAM BRIDGE,NAN,5.6,6.4,7904.0,1.0,0.4,278.0,2010,65.54
2300,PERUVAMBA AT CHANDAPPURA,NAN,6.8,6.0,55.0,0.5,0.25,910.0,2010,66.44
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,6.0,5.9,105.0,1.0,0.63,195.0,2010,71.88
2302,NEELASWARAM AT NAMBIARKAL DAM,NAN,6.3,7.0,2759.0,1.4,0.22,1400.0,2010,82.03999999999999
1448,NAGAVALLI AT THOTAPALLI REGULATOR,NAN,6.5,7.6,312.0,1.1,2.41,354.0,2010,87.66
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",NAN,6.4,7.7,203.0,1.1,3.34,357.0,2010,88.2
1444,KALI AT D/S WEST COAST PAPER MILL,NAN,7.3,7.3,308.0,4.2,2.43,185.0,2010,82.98
1456,"RUSHIKULYA AT GANJAM D/S, ",NAN,6.8,7.8,23761.0,1.9,0.67,460.0,2010,87.66
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",NAN,7.5,8.1,228.0,2.1,0.4,5850.0,2010,82.4
1643,"NAGAVALLI AT RAYAGADA D/S, ",NAN,7.7,8.1,243.0,1.6,0.71,4450.0,2010,82.4
2422,"PENTA U/S, JAYKAYPUR TOWN",NAN,7.6,7.9,191.0,1.4,0.13,1985.0,2010,82.58000000000001
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",NAN,7.5,7.9,237.0,1.8,0.45,2425.0,2010,82.4
2424,BUDHABALANGA AT BALASORE D/S,NAN,7.4,7.7,865.0,1.9,0.3,2675.0,2010,82.03999999999999
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",NAN,6.7,6.9,132.0,1.2,0.32,1823.0,2010,79.46000000000001
2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),NAN,7.1,7.9,211.0,1.4,0.48,2098.0,2010,82.58000000000001
2427,GUNUPUR (INTERSTATE BOUNDRY),NAN,6.7,7.9,182.0,1.1,0.24,1510.0,2010,82.58000000000001
2442,GAUTAMINANGODAVARI RIVER,NAN,7.4,8.8,434.0,2.0,0.05,533687.1656804733,2010,64.2
2443,GAUTAMINANGODAVARI RIVER,NAN,6.4,8.3,565.0,2.0,0.05,533687.1656804733,2010,70.8
1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,NAN,7.4,7.0,75.0,1.6,0.05,118.0,2010,88.56
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",NAN,7.2,6.8,70.0,1.8,0.09,148.0,2010,85.26
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",NAN,6.6,7.0,119.0,2.5,0.33,374.0,2010,88.38
1162,TAMBIRAPARANI AT MURAPPANADU,NAN,6.9,7.0,236.0,1.9,0.25,157.0,2010,88.02
1328,TAMBIRAPARANI AT PAPPANKULAM,NAN,7.0,6.9,73.0,1.7,0.4,144.0,2010,85.26
1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,NAN,7.2,6.9,75.0,1.5,0.2,128.0,2010,85.26
1330,TAMBIRAPARANI AT ARUMUGANERI,NAN,6.9,7.2,385.0,2.3,0.13,196.0,2010,87.66
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,NAN,6.4,7.6,860.0,3.3,0.4,379.0,2010,82.98
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",NAN,7.6,6.6,166.0,2.0,1.8,140.0,2010,78.30000000000001
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",NAN,6.9,7.2,308.0,1.9,0.49,170.0,2010,87.66
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",NAN,6.8,6.7,247.0,2.1,1.84,500.0,2010,81.42
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",NAN,6.6,6.9,359.0,2.3,0.59,280.0,2010,84.36
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,6.5,7.6,450.0,18.0,12.0,533687.1656804733,2010,61.44
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,6.1,7.8,825.0,16.0,14.0,533687.1656804733,2010,61.44
1885,GHAGGAR AT D/S OF SURAJPUR,NAN,6.5,8.4,240.0,2.7,0.62,533687.1656804733,2010,71.16
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,6.9,7.8,480.0,18.0,16.0,533687.1656804733,2010,61.44
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,5.6,6.7,807.0,10.8,2.0,7500.0,2010,60.46
1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",NAN,3.3,7.9,897.0,1.3,0.97,12.0,2010,76.42
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",NAN,4.9,8.0,510.0,1.2,0.35,8.0,2010,82.04
1717,"KODRA DAM, MOUNT ABU, ",NAN,5.2,7.3,465.0,0.9,0.59,9.0,2010,87.66000000000001
2624,MARKANDA U/S KALA AMB,NAN,7.8,8.2,410.0,1.2,0.1,32.0,2010,93.28
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,NAN,6.7,8.12,396.0,1.53,0.15,29.0,2010,93.28
1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,8.0,8.1,403.0,0.8,0.1,25.0,2010,93.28
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,4.88,7.94,149.0,2.65,1.6230787089467724,165.0,2010,77.14
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,5.67,7.02,153.0,1.67,1.6230787089467724,22.0,2010,88.20000000000002
1458,"IRIL AT PORAMPET, MANIPUR",NAN,6.0,6.9,300.0,2.23,1.6230787089467724,91.0,2010,84.72
1624,"LILONG, MANIPUR",NAN,6.15,7.45,234.0,2.0,1.6230787089467724,222.0,2010,88.02
1627,"KIYAMGI, MANIPUR",NAN,5.48,7.42,180.0,2.08,1.6230787089467724,136.0,2010,82.58000000000001
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,5.13,7.46,162.0,2.23,1.6230787089467724,211.0,2010,82.58000000000001
1427,UMTREW AT BYRNIHAT EAST,NAN,7.85,7.13,254.0,6.68,3.35,488.0,2010,78.66
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",NAN,6.58,6.5,655.0,5.93,4.0,60.0,2010,73.08
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,7.58,7.03,191.0,2.08,2.65,2900.0,2010,82.58000000000001
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,8.23,7.05,137.0,1.4,3.2,323.0,2010,88.38
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,8.23,7.38,143.0,1.55,3.55,360.0,2010,88.38
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,6.6,7.3,210.0,1.3,1.6230787089467724,242.0,2010,88.2
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,6.8,7.2,220.0,1.5,1.6230787089467724,97.0,2010,88.2
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.8,7.0,317.0,1.5,1.6230787089467724,45.0,2010,93.28
2053,TUIRIAL LOWER CATCHMENT,NAN,6.4,6.7,323.0,1.4,1.6230787089467724,205.0,2010,81.06
1403,GUMTI AT U/S SOUTH TRIPURA,tripura,6.5,7.7,146.0,1.6,1.6230787089467724,390.0,2010,88.38
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,6.2,7.7,176.0,3.5,0.2,592.0,2010,77.9
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,6.3,8.0,198.0,4.2,0.3,686.0,2010,77.9
1150,NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",7.3,7.4,332.0,0.7,0.3,12.0,2009,93.28
1246,NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",6.5,7.5,21417.0,16.4,0.4,37.0,2009,83.92
2459,NAN,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",6.1,7.3,11855.0,12.5,18.6,902.0,2009,72.68
2461,NAN,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",5.9,7.5,25343.0,56.5,7.7,1800.0,2009,67.06
2462,NAN,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",6.6,7.8,371.0,6.940048767967146,4.1,1800.0,2009,72.68
2463,NAN,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",6.2,7.4,368.0,8.0,3.2,1075.0,2009,72.68
2464,NAN,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",6.7,7.7,354.0,4.0,2.6,947.0,2009,77.36000000000001
2465,NAN,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",6.8,8.0,374.0,21.0,1.5,1800.0,2009,72.68
2466,NAN,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",5.9,7.4,7173.0,12.0,58.1,607.0,2009,65.94
1393,NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",7.3,7.4,332.0,0.7,0.3,12.0,2009,93.28
1862,NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,5.8,7.8,16177.0,3.0,0.5,25000.0,2009,65.18
1148,NAN,"AMBIKA AT BILIMORA, GUJARAT",6.1,8.1,14921.0,3.2,0.3,23625.0,2009,66.12
1436,NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",3.2,7.8,5073.0,5.8,0.2,1366.0,2009,60.50000000000001
2082,NAN,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",5.0,7.7,47156.0,3.1,0.1,114.0,2009,71.74
1399,NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",7.2,6.3,14100.0,1.6,0.41,17.0,2009,76.78
1400,NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",5.5,7.8,401.0,1.3,0.21,5.0,2009,93.28
1475,NAN,ZUARI AT PANCHAWADI,6.2,6.9,11000.0,1.3,0.48,17.0,2009,89.98
1476,NAN,"MANDOVI AT TONCA, MARCELA, GOA",6.5,6.8,30190.0,2.3,0.04,8.0,2009,89.98
1543,NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",8.1,7.7,7400.0,2.6,0.1,130.0,2009,87.66
1544,NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",7.8,6.4,609.0,2.3,0.08,70.0,2009,71.16
1545,NAN,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",7.8,6.4,90.0,2.0,1.6230787089467724,17.0,2009,77.5
1546,NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",7.2,6.5,8240.0,1.6,0.25,46.0,2009,83.38000000000001
1547,NAN,"RIVER TALPONA AT CANACONA, GOA",4.2,7.6,5543.0,0.7,0.18,8.0,2009,82.04
1548,NAN,"RIVER ASSONORA AT ASSONORA, GOA",6.5,6.4,505.0,1.6,0.13,13.0,2009,76.78
2270,NAN,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",7.4,6.9,3844.0,2.0,0.15,10.0,2009,89.98
2271,NAN,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",5.4,7.0,7692.0,1.7,0.92,48.0,2009,87.66000000000001
2272,NAN,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",6.6,7.2,692.0,1.9,0.34,175.0,2009,87.66
2273,NAN,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",5.1,7.5,1786.466393692777,2.3,0.38,1754.0,2009,76.42000000000002
2274,NAN,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,7.3,6.8,20640.0,2.5,0.42,162.0,2009,84.36
2275,NAN,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",7.2,6.9,5350.0,2.2,0.28,206.0,2009,84.36
2276,NAN,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",7.0,6.8,4800.0,3.0,0.32,126.0,2009,84.36
1092,NAN,"KALU AT ATALE VILLAGE, MAHARASHTRA",5.5,7.7,8092.0,7.6,0.72,800.0,2009,67.06
1093,NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",6.9,7.6,136.0,3.8,0.26,309.0,2009,83.7
1094,NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",6.9,7.7,120.0,3.9,0.37,280.0,2009,83.7
1461,NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",6.7,8.0,111.0,3.6,0.31,143.0,2009,83.7
1462,NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",6.9,7.3,229.0,3.8,0.68,257.0,2009,83.34
2162,NAN,ULHAS RIVER ATJAMBHUL WATER WORKS.,6.8,7.5,171.0,3.8,0.34,199.0,2009,83.52000000000001
2164,NAN,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,6.9,7.3,183.0,2.2,1.25,56.0,2009,88.2
2198,NAN,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),5.4,7.2,925.0,11.7,0.78,512.0,2009,67.06
2199,NAN,SAVITRI RIVER AT OVALE VILLAGE.,6.2,7.2,13848.0,2.5,4.11,127.0,2009,87.66
1151,NAN,"PATALGANGA AT SHILPHATA, MAHARASHTRA",7.0,7.4,225.0,3.8,0.26,375.0,2009,83.52000000000001
1152,NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",6.6,8.1,102.0,3.9,0.26,345.0,2009,83.7
17,NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",8.1,6.3,1414.0,1.1,0.31,690.0,2009,65.53999999999999
18,NAN,"PERIYAR AT KALADY, KERALA",6.9,6.8,41.0,0.8,0.22,1487.0,2009,79.64000000000001
20,NAN,"CHALIYAR AT KOOLIMADU, KERALA",6.9,6.9,78.0,0.5,0.23,703.0,2009,79.46000000000001
21,NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",6.7,6.9,5507.0,0.6,0.28,715.0,2009,78.74000000000001
42,NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",7.3,7.0,49.0,0.7,0.66,445.0,2009,88.56
43,NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",6.7,6.7,67.0,1.3,0.4,1025.0,2009,76.34
1154,NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",6.5,6.6,109.0,1.2,0.37,679.0,2009,72.86000000000001
1156,NAN,"PAMBA AT CHENGANNUR, KERALA",6.9,6.5,108.0,1.0,0.42,1083.0,2009,72.86000000000001
1338,NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",6.4,6.6,48.0,1.0,0.25,603.0,2009,73.04
1339,NAN,"MEENACHIL AT KIDANGOOR, KERALA",7.2,6.7,109.0,0.8,0.44,1400.0,2009,76.16
1340,NAN,"MANIMALA  AT KALLOOPARA, KERALA",6.8,7.1,61.0,1.5,0.5,485.0,2009,88.56
1341,NAN,"PAMBA AT THAKAZHY, KERALA",6.1,6.7,244.0,0.9,0.33,1113.0,2009,75.80000000000001
1342,NAN,"ACHENKOIL AT THUMPAMON, KERALA",6.8,7.0,62.0,0.6,0.93,434.0,2009,88.56
1384,NAN,"MANIMALA AT THONDRA, KERALA",7.1,7.0,59.0,0.8,0.71,890.0,2009,82.94
1442,NAN,"VAMANAPURAM, KERALA",7.4,6.6,64.0,0.7,0.29,1425.0,2009,73.04
1443,NAN,"ACHENKOIL AT CHENNITHULA, KERALA",6.4,7.0,79.0,0.8,0.73,493.0,2009,88.38
1563,NAN,"NEYYAR AMARAVILA, KERALA",7.2,6.7,73.0,0.9,0.28,2150.0,2009,76.34
1564,NAN,"AYUR, KERALA",6.2,7.0,83.0,0.6,0.93,505.0,2009,82.75999999999999
1565,NAN,"PAMBA DOWN, KERALA",6.1,6.7,55.0,1.4,0.55,1450.0,2009,76.34
1566,NAN,"THIRURANGADY, KERALA",6.6,6.5,79.0,0.8,0.13,650.0,2009,72.86000000000001
1567,NAN,"KUTTIYADY ESTATE, KERALA",6.9,6.7,198.0,0.3,0.2,180.0,2009,81.60000000000001
1568,NAN,"MAHI VALAYAM, KERALA",7.3,6.5,44.0,0.5,0.21,400.0,2009,78.66000000000001
1569,NAN,"KUPPAM THALIPARAMBA, KERALA",6.2,6.6,15738.0,1.0,0.93,360.0,2009,77.76
1570,NAN,"NEELASHWER HOSDURG, KERALA",5.2,7.1,18459.0,1.0,0.13,918.0,2009,76.42000000000002
1571,NAN,"KORINGODA KAKKADAVU,  KERALA",7.4,7.0,45.0,1.1,0.11,1933.0,2009,82.94
1572,NAN,"CHANDRIGIRI PADIYATHADKA, KERALA",7.6,6.7,52.0,1.1,0.11,963.0,2009,76.34
2284,NAN,R NEYYAR AT ARUVIPURAM,6.6,6.7,72.0,0.7,0.32,1655.0,2009,76.34
2285,NAN,R MAMOM AT MAMOM BRIDGE,6.4,6.7,122.0,0.7,0.34,1630.0,2009,76.16
2286,NAN,R AYROOR AT AYROOR BRIDGE,5.4,6.6,102.0,0.9,0.26,1913.0,2009,67.24000000000001
2287,NAN,R ITHIKKARA AT ITHIKKARA,6.2,7.0,5656.0,0.9,1.05,289.0,2009,87.66
2288,NAN,R PALLICKAL AT NELLIMUKAL,6.9,7.1,71.0,0.5,0.26,246.0,2009,88.56
2289,NAN,R KARUVANNURR AT KARUVANNUR BRIDGE,6.7,6.5,55.0,0.9,0.6,500.0,2009,78.66000000000001
2290,NAN,R PUZHACKAL AT PUZHACKAL BRIDGE,5.7,6.7,127.0,1.9,0.35,473.0,2009,76.16
2291,NAN,R KEECHERI AT VADAKKANCHERY BRIDGE,6.0,6.9,77.0,1.8,0.61,500.0,2009,85.08
2293,NAN,R KADALUNDI AT HAJIRAPPALLY,7.4,6.4,78.0,1.2,0.12,720.0,2009,66.25999999999999
2294,NAN,R KALLAI AT KALLAI BRIDGE,3.5,7.3,20430.0,1.3,0.62,1290.0,2009,65.18
2295,NAN,R CORAPUZHA AT KANAYANKODE,6.0,7.1,13257.0,1.1,0.14,1465.0,2009,82.03999999999999
2296,NAN,R THALLASSERY AT PATHIPPALAM,6.4,6.1,62.0,0.7,0.28,425.0,2009,72.06
2297,NAN,R ANCHARAKANDY AT MERUVAMBA,6.6,6.3,59.0,1.0,0.16,385.0,2009,72.06
2298,NAN,R KUPPAM AT RAYAROM,7.1,6.4,59.0,0.9,0.13,275.0,2009,72.06
2299,NAN,R RAMAPURAM AT RAMAPURAM BRIDGE,6.4,7.1,7035.0,0.8,0.19,195.0,2009,87.66
2300,NAN,R PERUVAMBA AT CHANDAPPURA,7.3,6.2,51.0,0.9,0.21,340.0,2009,72.06
2301,NAN,R KAVVAI AT KUTTIYOL PALAM,6.8,6.5,80.0,0.8,0.26,100.0,2009,78.48
2302,NAN,R NEELASWARAM AT NAMBIARKAL DAM,6.4,6.7,3131.0,2.2,0.12,1055.0,2009,75.44
2303,NAN,R PULLUR AT PULLUR BR.,5.8,6.5,59.0,1.5,0.13,2788.0,2009,67.42
2304,NAN,R MOGRAL AT MOGRAL BR.,5.2,7.2,19885.0,1.2,0.18,2275.0,2009,76.42000000000002
2305,NAN,R SHRIYA AT ANGADIMOGARU,7.7,6.8,67.0,0.9,0.08,2257.0,2009,79.64000000000001
2306,NAN,R UPPALA AT  UPPALA BR.,5.7,7.2,19085.0,1.4,0.09,2785.0,2009,76.42000000000002
2307,NAN,R MANJESWAR AT BAJRAKKARA BR.,6.7,6.3,177.0,1.2,0.2,2807.0,2009,66.08
2319,NAN,R ANCHARAKANDY AT MERUVAMBA,6.4,6.4,4165.0,1.2,0.13,303.0,2009,71.16
2326,NAN,R KORAYAR AT KANJIKODE,6.2,7.6,498.0,0.4,0.28,1400.0,2009,82.03999999999999
2331,NAN,R BHARATHAPUZHA AT KUTTIPPURAM,6.8,7.5,119.0,0.4,0.18,918.0,2009,82.75999999999999
2332,NAN,R BHARATHAPUZHA AT PATTAMBI,7.1,7.6,161.0,0.5,0.19,1675.0,2009,82.58000000000001
2333,NAN,RIVER PERIYAR AT MUPPATHADAM,5.9,6.7,70.0,1.7,0.5,428.0,2009,76.34
2334,NAN,RIVER PERIYAR AT PATHALAM,5.8,6.5,864.0,1.5,0.37,876.0,2009,66.52000000000001
2335,NAN,R PERIYAR AT KALAMASSERY,4.7,6.6,69.0,1.8,0.26,1083.0,2009,61.800000000000004
2336,NAN,R PERIYAR AT PURAPPALLIKAVU,6.5,6.6,1204.0,1.2,0.24,689.0,2009,72.14000000000001
1448,NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",7.0,7.5,226.0,1.1,2.3,83.0,2009,88.02
1455,NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",7.7,8.1,330.0,1.9,0.9,3025.0,2009,82.03999999999999
1456,NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",7.5,7.9,20786.0,1.3,0.6,868.0,2009,82.03999999999999
1642,NAN,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",7.2,8.2,315.0,1.7,1.7,4275.0,2009,82.03999999999999
1643,NAN,"NAGAVALLI AT RAYAGADA D/S, ORISSA",7.6,8.1,301.0,1.5,0.5,4175.0,2009,82.03999999999999
2422,NAN,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",7.3,8.0,225.0,1.3,0.5,2175.0,2009,82.58000000000001
2423,NAN,"BUDHABALANGA, D/S OF BARIPADA TOWN",7.4,8.0,238.0,1.9,0.2,5975.0,2009,82.4
2424,NAN,BUDHABALANGA AT BALASORE D/S,7.2,7.7,835.0,2.0,0.7,2750.0,2009,82.03999999999999
2425,NAN,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",7.2,7.8,169.0,1.3,0.4,690.0,2009,82.58000000000001
